Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[100]    0.0    0.00    0.00       7         void __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::construct<CMatrix>(std::allocator<CMatrix>&, CMatrix*, CMatrix const&) [100]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<CMatrix>::construct(CMatrix*, CMatrix const&) [99]
-----------------------------------------------
                0.00    0.00       1/7           _fu5___ZSt4cout [435]
                0.00    0.00       1/7           _fu8___ZSt4cout [448]
                0.00    0.00       1/7           _fu11___ZSt4cout [382]
                0.00    0.00       1/7           _fu14___ZSt4cout [385]
                0.00    0.00       1/7           _fu25___ZSt4cout [397]
                0.00    0.00       2/7           programLoopFromFile(char*) [2]
[101]    0.0    0.00    0.00       7         std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [101]
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::end() [108]
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [107]
                0.00    0.00       3/7           void __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::construct<CMatrix>(std::allocator<CMatrix>&, CMatrix*, CMatrix const&) [100]
-----------------------------------------------
                0.00    0.00       1/5           addOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [114]
                0.00    0.00       1/5           subOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [116]
                0.00    0.00       1/5           multiplyOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [117]
                0.00    0.00       1/5           transposeOperation(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string) [118]
                0.00    0.00       1/5           elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [119]
[102]    0.0    0.00    0.00       5         CMatrix::setName(std::string) [102]
-----------------------------------------------
                0.00    0.00       5/5           operator<<(std::ostream&, CMatrix&) [104]
[103]    0.0    0.00    0.00       5         CMatrix::getString() [103]
-----------------------------------------------
                0.00    0.00       1/5           _fu7___ZSt4cout [447]
                0.00    0.00       1/5           _fu10___ZSt4cout [381]
                0.00    0.00       1/5           _fu13___ZSt4cout [384]
                0.00    0.00       1/5           _fu16___ZSt4cout [387]
                0.00    0.00       1/5           _fu27___ZSt4cout [399]
[104]    0.0    0.00    0.00       5         operator<<(std::ostream&, CMatrix&) [104]
                0.00    0.00       5/5           CMatrix::getString() [103]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [107]
[105]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::difference_type __gnu_cxx::operator-<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [105]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::base() const [63]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [107]
[106]    0.0    0.00    0.00       4         std::vector<CMatrix, std::allocator<CMatrix> >::_M_check_len(unsigned int, char const*) const [106]
                0.00    0.00      16/71          std::vector<CMatrix, std::allocator<CMatrix> >::size() const [37]
                0.00    0.00       8/8           std::vector<CMatrix, std::allocator<CMatrix> >::max_size() const [94]
                0.00    0.00       4/4           unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [110]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [101]
[107]    0.0    0.00    0.00       4         std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [107]
                0.00    0.00      12/37          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() [49]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::base() const [63]
                0.00    0.00       8/8           CMatrix* std::__uninitialized_move_if_noexcept_a<CMatrix*, CMatrix*, std::allocator<CMatrix> >(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&) [98]
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::_M_check_len(unsigned int, char const*) const [106]
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::begin() [109]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::difference_type __gnu_cxx::operator-<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [105]
                0.00    0.00       4/16          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_allocate(unsigned int) [64]
                0.00    0.00       4/7           void __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::construct<CMatrix>(std::allocator<CMatrix>&, CMatrix*, CMatrix const&) [100]
                0.00    0.00       4/17          void std::_Destroy<CMatrix*, CMatrix>(CMatrix*, CMatrix*, std::allocator<CMatrix>&) [58]
                0.00    0.00       4/17          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_deallocate(CMatrix*, unsigned int) [56]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [101]
[108]    0.0    0.00    0.00       4         std::vector<CMatrix, std::allocator<CMatrix> >::end() [108]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::__normal_iterator(CMatrix* const&) [93]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [107]
[109]    0.0    0.00    0.00       4         std::vector<CMatrix, std::allocator<CMatrix> >::begin() [109]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::__normal_iterator(CMatrix* const&) [93]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::_M_check_len(unsigned int, char const*) const [106]
[110]    0.0    0.00    0.00       4         unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [110]
-----------------------------------------------
                0.00    0.00       2/2           CMatrix::CMatrix(std::string, std::string) [112]
[111]    0.0    0.00    0.00       2         CMatrix::copy(std::string) [111]
                0.00    0.00    2114/6408        CMatrix::~CMatrix() [24]
                0.00    0.00    2050/2051        bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [31]
                0.00    0.00    2048/2048        CMatrix::CMatrix(double) [34]
                0.00    0.00    2048/2048        CMatrix::addColumn(CMatrix const&) [33]
                0.00    0.00      66/66          CMatrix::CMatrix() [38]
                0.00    0.00      64/64          CMatrix::addRow(CMatrix const&) [40]
                0.00    0.00       2/12747       CMatrix::reset() [21]
-----------------------------------------------
                0.00    0.00       2/2           programLoopFromFile(char*) [2]
[112]    0.0    0.00    0.00       2         CMatrix::CMatrix(std::string, std::string) [112]
                0.00    0.00       2/2           CMatrix::copy(std::string) [111]
-----------------------------------------------
                0.00    0.00       1/2           std::istreambuf_iterator<char, std::char_traits<char> >::istreambuf_iterator(std::istream&) [139]
                0.00    0.00       1/2           std::istreambuf_iterator<char, std::char_traits<char> >::istreambuf_iterator() [140]
[113]    0.0    0.00    0.00       2         std::iterator<std::input_iterator_tag, char, long long, char*, char&>::iterator() [113]
-----------------------------------------------
                0.00    0.00       1/1           _fu5___ZSt4cout [435]
[114]    0.0    0.00    0.00       1         addOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [114]
                0.00    0.00       2/43          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [47]
                0.00    0.00       1/1           CMatrix::operator+(CMatrix const&) [134]
                0.00    0.00       1/5           CMatrix::setName(std::string) [102]
-----------------------------------------------
                0.00    0.00       1/1           _fu14___ZSt4cout [385]
[115]    0.0    0.00    0.00       1         checkNumeric(std::string const&) [115]
-----------------------------------------------
                0.00    0.00       1/1           _fu8___ZSt4cout [448]
[116]    0.0    0.00    0.00       1         subOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [116]
                0.00    0.00       2/43          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [47]
                0.00    0.00       1/1           CMatrix::operator-(CMatrix const&) [131]
                0.00    0.00       1/5           CMatrix::setName(std::string) [102]
-----------------------------------------------
                0.00    0.00       1/1           _fu11___ZSt4cout [382]
[117]    0.0    0.00    0.00       1         multiplyOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [117]
                0.00    0.00       2/43          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [47]
                0.00    0.00       1/1           CMatrix::operator*(CMatrix const&) [132]
                0.00    0.00       1/5           CMatrix::setName(std::string) [102]
-----------------------------------------------
                0.00    0.00       1/1           _fu25___ZSt4cout [397]
[118]    0.0    0.00    0.00       1         transposeOperation(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string) [118]
                0.00    0.00       1/43          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [47]
                0.00    0.00       1/1           CMatrix::getTranspose() [121]
                0.00    0.00       1/5           CMatrix::setName(std::string) [102]
-----------------------------------------------
                0.00    0.00       1/1           _fu14___ZSt4cout [385]
[119]    0.0    0.00    0.00       1         elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [119]
                0.00    0.00       2/6408        CMatrix::~CMatrix() [24]
                0.00    0.00       1/43          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [47]
                0.00    0.00       1/2175        CMatrix::CMatrix(CMatrix const&) [27]
                0.00    0.00       1/1           CMatrix::getnC() [127]
                0.00    0.00       1/1           CMatrix::getnR() [128]
                0.00    0.00       1/2052        CMatrix::CMatrix(int, int, int, double) [30]
                0.00    0.00       1/1           CMatrix::elementWiseDiv(CMatrix const&) [122]
                0.00    0.00       1/5           CMatrix::setName(std::string) [102]
-----------------------------------------------
                0.00    0.00       1/1           _fu20___ZSt4cout [392]
[120]    0.0    0.00    0.00       1         CMatrix::getInverse() [120]
                0.00    0.00       1/1           CMatrix::getDeterminant() [123]
                0.00    0.00       1/65          CMatrix::CMatrix(std::string, int, int, int, double) [39]
                0.00    0.00       1/2175        CMatrix::CMatrix(CMatrix const&) [27]
                0.00    0.00       1/6408        CMatrix::~CMatrix() [24]
-----------------------------------------------
                0.00    0.00       1/1           transposeOperation(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string) [118]
[121]    0.0    0.00    0.00       1         CMatrix::getTranspose() [121]
                0.00    0.00       1/2052        CMatrix::CMatrix(int, int, int, double) [30]
-----------------------------------------------
                0.00    0.00       1/1           elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [119]
[122]    0.0    0.00    0.00       1         CMatrix::elementWiseDiv(CMatrix const&) [122]
-----------------------------------------------
                0.00    0.00       1/1           CMatrix::getInverse() [120]
[123]    0.0    0.00    0.00       1         CMatrix::getDeterminant() [123]
-----------------------------------------------
                0.00    0.00       1/1           CMatrix::operator+=(CMatrix const&) [133]
[124]    0.0    0.00    0.00       1         CMatrix::add(CMatrix const&) [124]
-----------------------------------------------
                0.00    0.00       1/1           CMatrix::operator*=(CMatrix const&) [130]
[125]    0.0    0.00    0.00       1         CMatrix::mul(CMatrix const&) [125]
-----------------------------------------------
                0.00    0.00       1/1           CMatrix::operator-=(CMatrix const&) [129]
[126]    0.0    0.00    0.00       1         CMatrix::sub(CMatrix const&) [126]
-----------------------------------------------
                0.00    0.00       1/1           elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [119]
[127]    0.0    0.00    0.00       1         CMatrix::getnC() [127]
-----------------------------------------------
                0.00    0.00       1/1           elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [119]
[128]    0.0    0.00    0.00       1         CMatrix::getnR() [128]
-----------------------------------------------
                0.00    0.00       1/1           CMatrix::operator-(CMatrix const&) [131]
[129]    0.0    0.00    0.00       1         CMatrix::operator-=(CMatrix const&) [129]
                0.00    0.00       1/1           CMatrix::sub(CMatrix const&) [126]
-----------------------------------------------
                0.00    0.00       1/1           CMatrix::operator*(CMatrix const&) [132]
[130]    0.0    0.00    0.00       1         CMatrix::operator*=(CMatrix const&) [130]
                0.00    0.00       1/1           CMatrix::mul(CMatrix const&) [125]
-----------------------------------------------
                0.00    0.00       1/1           subOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [116]
[131]    0.0    0.00    0.00       1         CMatrix::operator-(CMatrix const&) [131]
                0.00    0.00       1/2175        CMatrix::CMatrix(CMatrix const&) [27]
                0.00    0.00       1/1           CMatrix::operator-=(CMatrix const&) [129]
-----------------------------------------------
                0.00    0.00       1/1           multiplyOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [117]
[132]    0.0    0.00    0.00       1         CMatrix::operator*(CMatrix const&) [132]
                0.00    0.00       1/2175        CMatrix::CMatrix(CMatrix const&) [27]
                0.00    0.00       1/1           CMatrix::operator*=(CMatrix const&) [130]
-----------------------------------------------
                0.00    0.00       1/1           CMatrix::operator+(CMatrix const&) [134]
[133]    0.0    0.00    0.00       1         CMatrix::operator+=(CMatrix const&) [133]
                0.00    0.00       1/1           CMatrix::add(CMatrix const&) [124]
-----------------------------------------------
                0.00    0.00       1/1           addOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [114]
[134]    0.0    0.00    0.00       1         CMatrix::operator+(CMatrix const&) [134]
                0.00    0.00       1/2175        CMatrix::CMatrix(CMatrix const&) [27]
                0.00    0.00       1/1           CMatrix::operator+=(CMatrix const&) [133]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<CMatrix>::allocator() [136]
[135]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<CMatrix>::new_allocator() [135]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::_Vector_impl() [137]
[136]    0.0    0.00    0.00       1         std::allocator<CMatrix>::allocator() [136]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<CMatrix>::new_allocator() [135]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base() [138]
[137]    0.0    0.00    0.00       1         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::_Vector_impl() [137]
                0.00    0.00       1/1           std::allocator<CMatrix>::allocator() [136]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<CMatrix, std::allocator<CMatrix> >::vector() [141]
[138]    0.0    0.00    0.00       1         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base() [138]
                0.00    0.00       1/1           std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::_Vector_impl() [137]
-----------------------------------------------
                0.00    0.00       1/1           programLoopFromFile(char*) [2]
[139]    0.0    0.00    0.00       1         std::istreambuf_iterator<char, std::char_traits<char> >::istreambuf_iterator(std::istream&) [139]
                0.00    0.00       1/2           std::iterator<std::input_iterator_tag, char, long long, char*, char&>::iterator() [113]
                0.00    0.00       1/50018       std::char_traits<char>::eof() [14]
-----------------------------------------------
                0.00    0.00       1/1           programLoopFromFile(char*) [2]
[140]    0.0    0.00    0.00       1         std::istreambuf_iterator<char, std::char_traits<char> >::istreambuf_iterator() [140]
                0.00    0.00       1/2           std::iterator<std::input_iterator_tag, char, long long, char*, char&>::iterator() [113]
                0.00    0.00       1/50018       std::char_traits<char>::eof() [14]
-----------------------------------------------
                0.00    0.00       1/1           programLoopFromFile(char*) [2]
[141]    0.0    0.00    0.00       1         std::vector<CMatrix, std::allocator<CMatrix> >::vector() [141]
                0.00    0.00       1/1           std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base() [138]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::count<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [143]
[142]    0.0    0.00    0.00       1         std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [142]
                0.00    0.00    8335/16643       bool __gnu_cxx::operator!=<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [20]
                0.00    0.00    8334/16652       bool __gnu_cxx::__ops::_Iter_equals_val<char const>::operator()<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string>) [19]
                0.00    0.00    8334/24870       __gnu_cxx::__normal_iterator<char*, std::string>::operator++() [18]
-----------------------------------------------
                0.00    0.00       1/1           programLoopFromFile(char*) [2]
[143]    0.0    0.00    0.00       1         std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::count<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [143]
                0.00    0.00       1/11          __gnu_cxx::__ops::_Iter_equals_val<char const> __gnu_cxx::__ops::__iter_equals_val<char const>(char const&) [84]
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [142]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [114] addOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [61] __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::deallocate(std::allocator<CMatrix>&, CMatrix*, unsigned int) [137] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::_Vector_impl()
 [115] checkNumeric(std::string const&) [71] __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::_S_select_on_copy(std::allocator<CMatrix> const&) [67] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::~_Vector_impl()
 [116] subOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [62] __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::allocate(std::allocator<CMatrix>&, unsigned int) [56] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_deallocate(CMatrix*, unsigned int)
  [91] isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [92] __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::max_size(std::allocator<CMatrix> const&) [77] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_create_storage(unsigned int)
 [117] multiplyOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [100] void __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::construct<CMatrix>(std::allocator<CMatrix>&, CMatrix*, CMatrix const&) [49] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator()
 [118] transposeOperation(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string) [93] __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::__normal_iterator(CMatrix* const&) [78] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base(unsigned int, std::allocator<CMatrix> const&)
   [2] programLoopFromFile(char*) [52] __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::__normal_iterator(CMatrix const* const&) [138] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base()
 [119] elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [45] __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator++() [68] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base()
 [120] CMatrix::getInverse()  [18] __gnu_cxx::__normal_iterator<char*, std::string>::operator++() [139] std::istreambuf_iterator<char, std::char_traits<char> >::istreambuf_iterator(std::istream&)
 [121] CMatrix::getTranspose() [83] __gnu_cxx::__ops::_Iter_equals_val<char const>::_Iter_equals_val(char const&) [140] std::istreambuf_iterator<char, std::char_traits<char> >::istreambuf_iterator()
  [26] CMatrix::setSubMatrix(int, int, CMatrix const&) [19] bool __gnu_cxx::__ops::_Iter_equals_val<char const>::operator()<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string>) [23] std::istreambuf_iterator<char, std::char_traits<char> >::operator++()
 [122] CMatrix::elementWiseDiv(CMatrix const&) [84] __gnu_cxx::__ops::_Iter_equals_val<char const> __gnu_cxx::__ops::__iter_equals_val<char const>(char const&) [79] CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*)
 [123] CMatrix::getDeterminant() [85] bool __gnu_cxx::operator==<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [95] CMatrix* std::__uninitialized_copy<false>::__uninit_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*)
 [124] CMatrix::add(CMatrix const&) [105] __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::difference_type __gnu_cxx::operator-<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [107] std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&)
 [125] CMatrix::mul(CMatrix const&) [72] __gnu_cxx::__normal_iterator<char*, std::string>::difference_type __gnu_cxx::operator-<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [108] std::vector<CMatrix, std::allocator<CMatrix> >::end()
 [126] CMatrix::sub(CMatrix const&) [43] bool __gnu_cxx::operator!=<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [109] std::vector<CMatrix, std::allocator<CMatrix> >::begin()
  [25] CMatrix::copy(CMatrix const&) [20] bool __gnu_cxx::operator!=<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [101] std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&)
 [111] CMatrix::copy(std::string) [53] __gnu_cxx::new_allocator<CMatrix>::max_size() const [80] std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&)
  [32] CMatrix::copy(double)  [63] __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::base() const [141] std::vector<CMatrix, std::allocator<CMatrix> >::vector()
 [127] CMatrix::getnC()       [35] __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::base() const [69] std::vector<CMatrix, std::allocator<CMatrix> >::~vector()
